BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,CurrentFloor,TotalFloors,Year
1,14500,600,1,1233,0,1,0,1,0,1.0,3.0,2022
1,4500,450,2,1373,0,1,1,1,2,0.0,3.0,2022
2,10500,800,2,2156,0,1,1,1,2,3.0,4.0,2022
1,5500,400,2,740,0,2,1,1,2,0.0,2.0,2022
2,16000,600,1,632,0,2,0,2,2,1.0,2.0,2022
1,7000,400,2,1945,0,2,1,1,2,0.0,2.0,2022
2,12500,900,2,1647,0,0,1,2,2,0.0,3.0,2022
2,10000,1200,2,859,0,1,1,1,2,0.0,4.0,2022
2,18000,1045,1,1233,0,1,0,2,2,1.0,2.0,2022
3,28000,1021,1,205,0,0,0,3,2,10.0,10.0,2022
3,12000,1200,2,2181,0,2,1,2,2,0.0,4.0,2022
2,13000,1000,1,560,0,2,1,1,2,1.0,3.0,2022
2,50000,1280,1,711,0,0,1,2,0,2.0,12.0,2022
1,7000,450,1,829,0,1,1,1,2,1.0,2.0,2022
2,30000,450,2,609,0,2,1,2,2,2.0,3.0,2022
1,10000,600,2,337,0,1,1,2,2,3.0,4.0,2022
2,15000,800,2,1026,0,1,1,2,2,2.0,3.0,2022
1,7500,500,2,245,0,2,1,1,2,2.0,4.0,2022
3,45000,1680,2,866,0,1,1,3,0,7.0,19.0,2022
3,65000,2000,1,711,0,1,0,3,0,23.0,40.0,2022
1,12000,500,1,1034,0,1,0,1,0,1.0,4.0,2022
1,7000,500,1,44,0,1,0,1,2,2.0,2.0,2022
1,9000,800,2,1159,0,2,1,1,2,2.0,3.0,2022
2,23000,1100,2,217,0,1,2,2,2,2.0,3.0,2022
2,30000,1200,2,909,0,1,1,2,2,3.0,4.0,2022
1,8000,500,1,2000,0,2,1,1,2,2.0,3.0,2022
2,16000,1155,2,878,0,1,2,2,2,3.0,4.0,2022
1,7500,440,2,559,0,1,1,1,2,3.0,4.0,2022
2,20000,1040,1,1792,0,1,1,2,0,1.0,7.0,2022
4,110000,2900,1,2234,0,0,0,4,0,7.0,18.0,2022
3,30000,1200,2,1324,0,1,1,2,2,1.0,2.0,2022
3,20000,1600,2,804,0,1,2,3,0,2.0,3.0,2022
4,84000,3150,1,214,0,2,0,4,2,8.0,19.0,2022
2,17000,1000,2,812,0,1,1,2,2,2.0,4.0,2022
2,15000,1200,2,1250,0,1,1,2,2,1.0,2.0,2022
1,6000,400,2,560,0,1,1,1,2,4.0,5.0,2022
2,16000,950,1,1647,0,0,1,3,2,1.0,1.0,2022
2,9500,530,1,343,0,1,1,1,2,1.0,3.0,2022
1,8000,300,1,2022,0,2,1,1,2,0.0,2.0,2022
2,15000,1000,2,532,0,1,1,2,2,0.0,3.0,2022
1,12000,450,2,335,0,2,1,1,2,3.0,3.0,2022
1,10000,600,1,851,0,1,0,1,2,0.0,1.0,2022
2,16000,1100,2,844,0,2,1,2,2,2.0,4.0,2022
1,11000,400,2,368,0,2,1,1,2,1.0,4.0,2022
2,11000,700,2,751,0,2,1,2,2,1.0,2.0,2022
2,20000,1105,2,561,0,1,1,2,2,1.0,4.0,2022
3,24000,1430,2,1914,0,1,1,2,2,3.0,4.0,2022
2,14500,850,2,878,0,1,1,2,2,2.0,4.0,2022
1,4000,650,2,343,0,2,1,1,2,1.0,2.0,2022
2,12000,1200,2,980,0,2,1,2,2,0.0,2.0,2022
2,8500,600,2,2092,0,2,1,2,2,1.0,3.0,2022
1,9000,400,1,1301,0,1,1,1,2,2.0,4.0,2022
4,180000,2800,1,1784,0,0,2,4,0,0.0,4.0,2022
2,10500,1100,2,106,0,1,1,2,2,0.0,1.0,2022
2,12000,900,2,560,0,2,0,2,2,1.0,5.0,2022
3,32000,1300,2,758,0,1,1,2,2,2.0,4.0,2022
2,15000,1000,2,747,0,1,1,3,2,0.0,1.0,2022
3,21000,1000,1,2122,0,0,1,3,2,1.0,2.0,2022
2,12000,900,1,186,0,2,1,2,0,0.0,1.0,2022
1,7000,800,1,186,0,2,1,1,0,1.0,1.0,2022
2,15000,750,2,768,0,2,1,2,2,1.0,3.0,2022
2,11400,1100,1,1410,0,2,0,2,2,2.0,5.0,2022
2,15000,1200,2,862,0,1,1,2,2,1.0,3.0,2022
2,19000,1000,1,1669,0,1,1,2,0,0.0,2.0,2022
2,27000,1000,1,710,0,1,0,2,0,4.0,4.0,2022
3,48000,2000,1,583,0,1,1,3,0,2.0,4.0,2022
1,7000,550,2,399,0,1,1,1,2,1.0,3.0,2022
2,15000,1130,2,2234,0,2,2,2,2,0.0,4.0,2022
2,10000,600,2,23,0,1,1,2,2,0.0,1.0,2022
1,7000,100,1,398,0,1,1,1,2,1.0,2.0,2022
2,9000,500,2,1254,0,1,1,1,2,2.0,5.0,2022
1,8000,600,2,1626,0,2,1,1,2,0.0,3.0,2022
2,35000,1200,1,1164,0,1,0,2,0,1.0,5.0,2022
2,16000,850,2,309,0,1,1,2,2,1.0,2.0,2022
1,4500,600,2,1144,0,2,1,1,2,1.0,4.0,2022
2,16000,600,2,1880,0,2,1,1,2,1.0,3.0,2022
2,10000,700,2,1322,0,1,1,1,2,1.0,4.0,2022
1,8000,400,1,711,0,2,1,1,2,1.0,1.0,2022
1,6000,400,2,1979,0,1,1,1,2,3.0,4.0,2022
2,13000,1000,1,745,0,2,1,2,2,1.0,2.0,2022
2,10000,1200,2,878,0,1,1,2,2,0.0,4.0,2022
3,55000,1603,1,1156,0,1,1,3,0,6.0,17.0,2022
3,15000,1200,2,192,0,1,2,3,2,0.0,2.0,2022
1,12000,420,1,1303,0,1,1,1,0,2.0,5.0,2022
2,9000,1200,2,652,0,1,1,2,2,3.0,4.0,2022
3,36000,1771,2,652,0,1,1,3,0,10.0,18.0,2022
3,37000,1200,2,1414,0,1,1,3,2,2.0,3.0,2022
2,6000,700,2,1606,0,2,1,1,2,1.0,2.0,2022
1,17000,610,2,830,0,1,1,1,2,10.0,10.0,2022
1,8000,800,2,511,0,2,1,1,2,3.0,4.0,2022
1,7500,550,2,739,0,1,1,1,2,2.0,3.0,2022
2,9500,750,2,1288,0,1,1,1,2,1.0,4.0,2022
2,13500,700,1,1236,0,1,0,2,2,1.0,3.0,2022
1,9000,600,1,1647,0,1,1,1,2,2.0,2.0,2022
1,7000,360,2,811,0,2,1,1,2,0.0,2.0,2022
2,12000,800,2,336,0,2,1,2,2,2.0,4.0,2022
4,100000,3700,1,1772,0,1,1,5,0,18.0,22.0,2022
2,12000,1200,2,559,0,2,1,2,2,1.0,3.0,2022
1,8500,480,2,1552,0,0,1,1,2,2.0,3.0,2022
2,18000,1000,2,1135,0,1,1,2,2,0.0,3.0,2022
1,11000,800,2,519,0,1,2,1,2,0.0,3.0,2022
3,18000,900,2,1626,0,0,1,2,2,2.0,3.0,2022
3,17000,1450,2,1667,0,1,1,3,2,0.0,2.0,2022
1,6500,400,2,1626,0,2,1,1,2,0.0,3.0,2022
2,11500,700,2,1368,0,1,1,2,2,1.0,2.0,2022
2,22000,1000,1,217,0,1,1,2,0,2.0,6.0,2022
1,13000,450,1,1090,0,0,1,1,2,3.0,3.0,2022
3,20000,773,1,1308,0,1,0,2,0,2.0,12.0,2022
2,10000,1200,2,981,0,1,1,2,2,1.0,2.0,2022
2,15000,1000,2,258,0,2,1,2,2,2.0,3.0,2022
1,8000,150,2,178,0,2,1,1,2,2.0,3.0,2022
2,12000,865,2,112,0,1,1,2,2,1.0,5.0,2022
1,20000,600,2,1667,0,1,1,1,2,1.0,4.0,2022
2,20000,800,2,242,0,1,1,1,2,2.0,3.0,2022
1,8000,200,2,1433,0,1,1,1,2,0.0,4.0,2022
1,11000,600,1,711,0,2,0,2,2,1.0,4.0,2022
3,40000,1840,1,745,0,1,1,2,0,5.0,14.0,2022
2,10000,800,2,715,0,1,1,2,2,2.0,4.0,2022
3,30000,1600,1,757,0,1,2,2,0,2.0,4.0,2022
2,8000,600,2,559,0,2,1,1,2,1.0,2.0,2022
2,15000,1100,1,2121,0,2,0,2,2,3.0,3.0,2022
2,12000,950,2,1417,0,1,1,2,2,1.0,2.0,2022
2,12000,905,2,934,0,1,2,2,2,3.0,6.0,2022
3,20000,1200,1,1288,0,1,0,2,2,0.0,1.0,2022
3,13000,1000,2,878,0,1,1,1,2,1.0,2.0,2022
2,17500,1080,2,559,0,0,1,2,2,1.0,4.0,2022
1,8000,600,2,925,0,1,1,1,2,0.0,4.0,2022
2,8500,1000,2,892,0,1,1,2,2,0.0,3.0,2022
1,7500,600,2,322,0,1,1,1,2,1.0,2.0,2022
2,22000,1100,2,1680,0,1,1,2,2,2.0,5.0,2022
1,6000,300,2,1321,0,2,1,1,2,0.0,2.0,2022
2,32900,1200,1,1223,0,0,1,1,0,3.0,6.0,2022
2,15000,800,2,811,0,0,1,1,2,1.0,4.0,2022
2,10000,535,2,1280,0,2,1,1,2,3.0,4.0,2022
2,10000,800,2,254,0,2,1,2,2,1.0,3.0,2022
3,21000,1159,2,559,0,2,1,2,2,4.0,5.0,2022
4,63000,2650,1,934,0,2,0,5,0,16.0,34.0,2022
1,6900,50,1,1014,0,1,0,1,2,0.0,4.0,2022
2,14000,700,2,2092,0,2,1,1,2,2.0,3.0,2022
1,14500,550,2,1159,0,1,0,1,0,4.0,5.0,2022
1,6500,700,2,1709,0,1,1,1,2,2.0,4.0,2022
2,13000,600,2,2082,0,2,1,2,2,1.0,5.0,2022
2,8000,600,2,1187,0,1,1,1,2,1.0,4.0,2022
2,18000,1000,2,712,0,1,1,1,2,2.0,4.0,2022
2,20000,1100,2,1626,0,1,1,3,2,2.0,2.0,2022
1,14000,750,1,864,0,1,1,1,2,3.0,4.0,2022
4,50000,2900,2,951,0,0,1,4,2,5.0,7.0,2022
2,14500,990,2,293,0,2,1,2,2,1.0,4.0,2022
2,15000,1300,2,1610,0,0,1,2,2,0.0,2.0,2022
1,11500,550,1,1159,0,1,1,1,2,2.0,3.0,2022
3,15000,1360,2,378,0,1,1,2,2,5.0,9.0,2022
2,12000,600,1,1234,0,1,0,2,2,2.0,4.0,2022
2,18000,1200,1,559,0,1,1,2,2,0.0,12.0,2022
2,15000,1050,2,559,0,1,1,2,2,1.0,5.0,2022
2,12000,840,2,1250,0,1,1,2,2,2.0,4.0,2022
2,25000,1050,2,756,0,1,1,2,2,1.0,5.0,2022
3,150000,3250,1,2066,0,0,1,4,0,2.0,6.0,2022
1,10000,500,2,1317,0,2,1,1,2,2.0,3.0,2022
2,8000,900,2,652,0,1,1,1,2,1.0,3.0,2022
2,40000,1300,1,789,0,1,1,2,0,2.0,4.0,2022
2,12000,600,2,1825,0,2,1,1,2,2.0,3.0,2022
2,16000,900,1,1012,0,1,1,1,0,3.0,5.0,2022
2,23000,1100,1,1012,0,1,1,2,0,2.0,5.0,2022
2,25000,1100,1,823,0,1,1,2,0,2.0,10.0,2022
1,7000,600,2,896,0,2,1,1,2,2.0,3.0,2022
2,17500,1250,1,2160,0,2,0,2,2,1.0,2.0,2022
1,10000,415,1,851,0,1,1,1,0,3.0,3.0,2022
3,39000,1200,2,2085,0,0,1,3,2,1.0,4.0,2022
3,22000,1200,1,323,0,2,0,2,2,4.0,4.0,2022
2,18000,1000,2,652,0,1,2,2,2,2.0,4.0,2022
2,23000,1300,2,226,0,0,1,2,2,3.0,4.0,2022
2,20000,1150,1,864,0,2,1,2,2,2.0,4.0,2022
1,10000,450,1,1190,0,1,1,1,2,3.0,4.0,2022
1,15000,600,1,1159,0,1,1,1,0,5.0,5.0,2022
2,17000,1000,2,322,0,1,1,2,2,3.0,4.0,2022
3,56000,1900,1,842,0,2,0,3,0,6.0,16.0,2022
3,43000,1700,1,134,0,1,1,3,0,3.0,4.0,2022
2,25000,1100,1,1812,0,1,1,2,2,2.0,5.0,2022
1,9000,500,1,1289,0,1,1,1,2,1.0,3.0,2022
3,31000,1757,2,830,0,1,1,3,2,9.0,10.0,2022
1,6000,300,2,2025,0,1,1,1,2,0.0,2.0,2022
1,5000,500,2,679,0,1,1,1,2,2.0,3.0,2022
2,16000,1200,2,519,0,2,0,2,2,0.0,1.0,2022
1,20000,800,1,1030,0,1,2,1,0,0.0,5.0,2022
3,28000,1281,2,217,0,1,1,3,2,2.0,4.0,2022
2,18000,1450,1,865,0,1,1,2,2,0.0,2.0,2022
1,12000,600,2,241,0,1,0,1,0,3.0,3.0,2022
2,20000,980,2,1236,0,0,2,2,2,3.0,4.0,2022
3,25000,1500,2,899,0,1,0,3,0,1.0,7.0,2022
3,35000,1800,2,2234,0,1,1,3,0,1.0,1.0,2022
1,7000,400,2,347,0,2,1,1,2,1.0,2.0,2022
1,7500,600,1,216,0,2,0,1,2,0.0,2.0,2022
2,14000,1100,1,878,0,1,1,2,2,0.0,2.0,2022
2,20000,1100,1,2153,0,1,0,2,2,1.0,5.0,2022
4,380000,3500,1,1101,0,1,0,5,0,2.0,4.0,2022
2,21000,1100,1,1303,0,2,1,2,2,2.0,5.0,2022
2,15000,700,2,2160,0,1,1,2,2,1.0,2.0,2022
1,5500,600,1,718,0,2,0,1,2,1.0,2.0,2022
2,10000,700,2,1417,0,2,1,2,2,1.0,3.0,2022
1,7000,250,2,1027,0,1,1,1,2,1.0,4.0,2022
2,11500,1200,2,866,0,1,1,1,2,2.0,3.0,2022
3,22000,1450,2,230,0,1,1,3,2,0.0,4.0,2022
2,19000,1221,1,751,0,2,0,2,2,2.0,5.0,2022
2,15000,1250,2,498,0,1,1,2,2,1.0,4.0,2022
2,10500,700,1,402,0,1,2,1,2,0.0,2.0,2022
2,12000,700,1,506,0,1,1,2,2,1.0,2.0,2022
1,7000,200,2,863,0,1,1,1,2,2.0,3.0,2022
2,15000,1200,1,157,0,1,1,2,2,0.0,1.0,2022
2,23000,600,2,481,0,1,1,2,2,3.0,5.0,2022
1,6500,600,2,559,0,1,1,1,2,3.0,5.0,2022
3,29000,1800,1,866,0,1,1,3,2,3.0,4.0,2022
2,12000,900,1,577,0,2,1,2,2,0.0,2.0,2022
2,10000,1000,2,1236,0,1,0,2,2,2.0,2.0,2022
2,12500,500,1,1442,0,1,1,2,2,1.0,2.0,2022
3,32000,1800,2,1867,0,1,1,3,2,1.0,4.0,2022
1,8000,416,2,982,0,2,1,1,2,19.0,20.0,2022
2,10500,600,2,1013,0,1,1,1,2,3.0,5.0,2022
1,6000,400,2,1210,0,2,1,1,2,1.0,3.0,2022
3,16000,1200,2,2041,0,1,1,2,2,2.0,3.0,2022
3,45000,1600,1,1191,0,1,1,3,0,1.0,4.0,2022
1,6000,500,2,782,0,1,1,1,2,0.0,2.0,2022
1,5000,500,2,345,0,1,2,1,2,1.0,4.0,2022
3,14000,1800,2,2154,0,1,1,3,2,5.0,7.0,2022
2,20000,900,1,559,0,0,1,2,2,0.0,12.0,2022
1,11000,550,1,866,0,1,1,1,0,3.0,4.0,2022
1,5500,600,2,401,0,2,0,1,2,1.0,2.0,2022
3,55000,1800,1,1100,0,2,0,3,0,1.0,4.0,2022
2,15000,976,2,843,0,1,1,1,2,1.0,3.0,2022
1,8500,350,2,322,0,1,1,1,2,2.0,3.0,2022
2,15000,1100,1,2085,0,1,1,2,2,0.0,2.0,2022
2,12000,500,2,668,0,2,1,1,2,2.0,3.0,2022
1,7500,600,1,561,0,1,0,1,2,3.0,3.0,2022
2,16000,1100,2,230,0,1,1,2,2,2.0,4.0,2022
2,20000,1150,1,717,0,0,2,2,0,2.0,4.0,2022
2,14500,850,2,241,0,1,1,2,0,0.0,3.0,2022
1,6000,600,2,1253,0,1,1,1,2,2.0,2.0,2022
2,14000,900,1,899,0,1,0,2,0,4.0,5.0,2022
1,7000,300,2,971,0,1,1,1,2,0.0,4.0,2022
2,27500,1130,2,1433,0,1,1,2,2,2.0,4.0,2022
2,18000,1200,2,2092,0,2,1,2,2,0.0,3.0,2022
2,10000,1000,2,2057,0,1,1,2,2,1.0,3.0,2022
3,31000,1700,2,561,0,0,2,3,2,6.0,9.0,2022
2,15000,1100,1,745,0,1,1,2,0,2.0,4.0,2022
1,11000,300,2,335,0,1,1,1,2,0.0,4.0,2022
1,4500,600,2,1516,0,2,1,1,2,0.0,3.0,2022
1,10000,1000,2,878,0,1,1,2,2,0.0,2.0,2022
2,10000,1200,2,1647,0,2,1,2,2,1.0,2.0,2022
1,9000,500,2,1346,0,1,1,1,2,0.0,3.0,2022
2,16000,1050,2,245,0,1,1,2,2,1.0,3.0,2022
1,5000,350,1,370,0,2,1,1,2,2.0,2.0,2022
2,10000,1000,2,781,0,1,1,2,2,1.0,3.0,2022
1,15000,600,1,1159,0,1,1,1,0,3.0,5.0,2022
1,3500,150,2,2160,0,2,1,1,2,2.0,3.0,2022
2,16000,1400,2,711,0,0,1,2,2,1.0,2.0,2022
2,17000,1387,2,1416,0,1,1,3,2,0.0,4.0,2022
3,30000,1350,2,878,0,0,1,2,2,0.0,5.0,2022
2,12000,1020,1,559,0,2,1,2,2,1.0,4.0,2022
1,9000,600,1,346,0,1,1,1,2,2.0,4.0,2022
1,6000,400,2,505,0,1,1,1,2,3.0,4.0,2022
1,20000,550,1,1159,0,1,0,1,0,2.0,5.0,2022
3,30000,1400,1,336,0,0,1,2,2,2.0,4.0,2022
2,20000,1050,1,741,0,1,1,2,0,5.0,5.0,2022
2,15000,800,2,2234,0,2,1,2,2,1.0,5.0,2022
2,20000,1100,2,1012,0,2,1,2,2,1.0,3.0,2022
3,25000,1500,2,932,0,1,1,2,2,0.0,3.0,2022
1,9000,800,1,2157,0,1,1,1,2,2.0,3.0,2022
2,17000,800,1,811,0,1,0,1,2,0.0,4.0,2022
2,16500,1200,2,1461,0,1,1,2,2,2.0,3.0,2022
1,7000,450,2,971,0,2,1,1,2,2.0,4.0,2022
3,30000,1425,2,560,0,1,1,2,2,0.0,5.0,2022
2,8500,720,2,878,0,1,1,2,2,1.0,4.0,2022
1,8000,700,1,896,0,1,1,1,2,2.0,3.0,2022
2,20000,1100,2,848,0,1,1,2,2,2.0,3.0,2022
3,30000,1645,1,560,0,1,1,3,0,6.0,12.0,2022
3,120000,3276,2,425,0,1,1,3,0,3.0,4.0,2022
1,7000,500,2,984,0,2,1,1,2,2.0,3.0,2022
2,10000,600,2,62,0,0,1,2,2,4.0,5.0,2022
1,5000,600,2,684,0,1,1,1,2,1.0,3.0,2022
3,30000,1893,2,259,0,1,0,4,0,0.0,18.0,2022
1,6500,450,2,1405,0,2,0,1,2,1.0,4.0,2022
1,10000,650,1,866,0,1,0,1,0,4.0,4.0,2022
1,18000,400,1,2197,0,2,0,1,0,0.0,3.0,2022
2,30000,1296,1,934,0,1,1,2,0,9.0,22.0,2022
2,20000,1000,1,899,0,1,0,2,0,4.0,5.0,2022
1,16500,600,1,1045,0,2,0,1,0,4.0,5.0,2022
1,15000,600,2,811,0,0,1,1,2,3.0,3.0,2022
4,130000,4800,1,2234,0,1,1,4,0,11.0,19.0,2022
2,15000,1000,2,1897,0,1,1,1,2,0.0,2.0,2022
1,70000,800,1,1318,0,2,0,1,2,1.0,3.0,2022
1,22000,455,1,1303,0,1,1,1,0,2.0,5.0,2022
2,9750,575,1,2056,0,1,0,2,2,0.0,2.0,2022
2,23000,1066,2,1204,0,2,1,2,2,3.0,4.0,2022
2,12000,850,2,1301,0,1,1,1,2,3.0,4.0,2022
3,60000,1550,1,299,0,1,1,3,0,2.0,5.0,2022
2,11000,1000,2,878,0,1,1,2,2,2.0,4.0,2022
2,12000,800,2,1897,0,1,1,1,2,1.0,3.0,2022
1,11000,450,1,1303,0,1,1,1,0,1.0,4.0,2022
2,19000,1350,1,427,0,1,1,2,2,1.0,2.0,2022
2,10000,1350,2,1657,0,1,1,2,2,1.0,1.0,2022
1,7500,600,2,1188,0,1,1,1,2,3.0,4.0,2022
3,55000,2150,2,242,0,1,0,3,0,3.0,6.0,2022
2,11000,1080,2,752,0,1,1,2,2,3.0,5.0,2022
3,50000,1450,2,1433,0,1,1,3,0,3.0,4.0,2022
2,13500,700,2,111,0,2,1,2,2,2.0,3.0,2022
2,16500,1200,2,230,0,1,1,2,2,2.0,4.0,2022
3,120000,2110,1,1676,0,2,0,3,0,3.0,4.0,2022
1,7000,500,2,309,0,1,1,1,2,2.0,4.0,2022
2,10000,850,2,874,0,1,1,1,2,2.0,3.0,2022
1,7000,400,2,307,0,2,1,1,2,2.0,3.0,2022
1,18000,800,2,652,0,0,1,1,2,0.0,2.0,2022
1,11000,600,2,1053,0,1,2,1,2,2.0,4.0,2022
1,9000,450,2,1346,0,2,1,1,2,2.0,3.0,2022
3,60000,2080,1,583,0,1,2,3,2,2.0,5.0,2022
3,3500000,2500,1,1223,0,1,0,3,0,4.0,4.0,2022
2,12500,650,2,214,0,1,1,1,2,3.0,4.0,2022
2,16000,1100,2,1461,0,1,1,2,2,2.0,4.0,2022
2,30000,1025,1,789,0,1,1,2,0,2.0,4.0,2022
2,17000,1100,1,230,0,1,0,2,0,1.0,4.0,2022
1,8000,350,2,217,0,2,1,1,2,2.0,3.0,2022
2,16500,1050,2,2085,0,0,1,2,2,0.0,2.0,2022
2,13000,600,2,216,0,1,1,1,2,2.0,3.0,2022
2,12000,800,2,746,0,1,2,2,2,1.0,1.0,2022
2,17000,700,2,866,0,1,1,2,2,2.0,5.0,2022
3,15000,750,2,738,0,1,1,2,2,1.0,2.0,2022
3,35000,1600,2,716,0,1,1,3,2,20.0,25.0,2022
2,13000,1180,1,559,0,1,2,2,2,1.0,3.0,2022
2,12000,1400,2,1036,0,1,1,2,2,2.0,4.0,2022
1,10000,750,2,2234,0,1,1,1,2,2.0,5.0,2022
2,9000,580,1,2123,0,1,0,1,2,0.0,3.0,2022
1,6000,350,2,878,0,2,1,1,2,0.0,1.0,2022
2,8900,1100,2,1792,0,1,1,2,2,1.0,2.0,2022
3,40000,1900,1,242,0,2,0,3,0,3.0,6.0,2022
2,24000,1105,1,1944,0,0,1,2,0,1.0,4.0,2022
2,18500,1080,1,830,0,0,1,2,2,3.0,12.0,2022
2,16000,1281,2,1461,0,1,1,2,2,1.0,5.0,2022
1,8000,600,2,2041,0,1,1,1,2,0.0,3.0,2022
2,15000,850,2,745,0,1,1,2,2,0.0,3.0,2022
2,27000,1200,2,717,0,1,1,2,2,2.0,5.0,2022
2,17000,900,2,303,0,0,1,2,2,4.0,5.0,2022
3,50000,1250,1,299,0,1,1,3,0,3.0,5.0,2022
2,14000,800,1,571,0,2,0,2,2,3.0,3.0,2022
1,5000,500,2,1515,0,2,1,1,2,0.0,3.0,2022
2,8000,600,2,560,0,1,1,2,2,2.0,3.0,2022
3,20000,904,2,653,0,0,1,2,2,1.0,5.0,2022
2,15000,750,2,215,0,1,1,2,2,1.0,4.0,2022
3,20000,1252,1,1018,0,1,1,2,2,3.0,5.0,2022
2,11000,1200,2,298,0,1,1,2,2,1.0,2.0,2022
2,8500,440,2,925,0,0,1,2,2,2.0,4.0,2022
3,22500,1600,1,317,0,1,1,3,0,2.0,4.0,2022
2,15000,1200,2,1015,0,0,1,2,2,3.0,4.0,2022
2,11000,950,1,257,0,1,1,2,2,2.0,3.0,2022
2,11000,800,2,250,0,2,1,2,2,0.0,4.0,2022
2,9000,1000,1,339,0,1,1,1,2,1.0,3.0,2022
3,120000,2770,2,508,0,1,1,3,0,3.0,22.0,2022
2,15000,800,2,309,0,1,1,1,2,0.0,4.0,2022
1,7000,400,2,1236,0,1,1,1,2,0.0,2.0,2022
1,5000,144,2,1461,0,1,1,1,2,0.0,1.0,2022
1,18000,600,2,806,0,0,1,1,2,2.0,4.0,2022
3,45000,2200,1,762,0,1,0,3,0,2.0,4.0,2022
2,21000,1005,1,789,0,1,1,3,0,2.0,5.0,2022
2,10000,1200,2,1647,0,1,1,2,2,0.0,1.0,2022
2,15000,1180,2,322,0,1,2,2,2,0.0,5.0,2022
2,11000,900,2,1945,0,1,1,2,2,2.0,3.0,2022
1,7500,500,1,750,0,1,1,1,2,1.0,2.0,2022
3,22000,1100,1,549,0,1,2,2,2,2.0,4.0,2022
2,17000,1100,2,1190,0,1,1,2,2,1.0,3.0,2022
1,6000,400,2,1490,0,1,1,1,2,3.0,4.0,2022
2,20000,1250,2,48,0,1,2,2,2,3.0,4.0,2022
2,18000,600,2,1223,0,2,1,2,2,0.0,2.0,2022
2,13000,780,1,1303,0,1,1,1,0,1.0,3.0,2022
2,38000,1274,1,934,0,1,1,2,0,9.0,32.0,2022
2,36000,1200,1,2234,0,0,1,2,0,1.0,4.0,2022
1,7500,400,2,399,0,2,1,1,2,3.0,4.0,2022
1,9000,500,2,1233,0,2,1,1,2,0.0,4.0,2022
3,18000,1100,1,502,0,1,0,3,2,11.0,18.0,2022
1,6500,700,2,560,0,2,0,1,2,1.0,4.0,2022
2,6000,600,2,398,0,1,1,1,2,2.0,3.0,2022
2,18000,1200,1,1015,0,1,1,2,2,3.0,10.0,2022
2,12000,900,2,1848,0,1,1,2,2,2.0,4.0,2022
3,75000,1850,1,845,0,1,0,3,0,6.0,11.0,2022
2,25000,900,2,932,0,2,2,2,2,0.0,1.0,2022
2,20000,1050,2,766,0,1,1,2,2,2.0,4.0,2022
2,8000,1200,2,2085,0,1,1,2,2,2.0,3.0,2022
2,11000,600,2,559,0,2,1,2,2,2.0,4.0,2022
3,65000,1480,1,500,0,0,2,2,0,7.0,14.0,2022
1,6000,400,2,968,0,1,1,1,2,4.0,5.0,2022
4,160000,4500,1,1099,0,2,0,4,0,4.0,4.0,2022
1,11000,600,2,1230,0,1,1,1,2,0.0,3.0,2022
2,20000,1100,2,864,0,2,1,2,2,1.0,5.0,2022
1,5500,600,2,1667,0,2,1,1,2,0.0,3.0,2022
3,12000,1100,2,1827,0,1,1,3,2,6.0,7.0,2022
3,21500,1320,2,323,0,1,1,2,2,3.0,4.0,2022
2,9300,500,2,1626,0,2,1,1,2,2.0,4.0,2022
1,6000,600,2,419,0,2,1,1,2,0.0,2.0,2022
2,13000,650,2,133,0,2,1,1,2,1.0,4.0,2022
1,7000,300,1,1399,0,2,1,1,2,3.0,3.0,2022
2,14000,1000,2,250,0,2,1,2,2,1.0,4.0,2022
2,14000,1200,2,16,0,1,1,2,2,0.0,3.0,2022
1,6000,650,2,214,0,1,1,1,2,2.0,6.0,2022
1,12500,600,2,1384,0,2,1,1,2,1.0,1.0,2022
1,7000,400,1,676,0,1,0,1,2,2.0,7.0,2022
2,13000,1000,2,111,0,0,1,2,2,2.0,3.0,2022
2,20000,1100,1,766,0,1,1,2,2,2.0,3.0,2022
2,24000,1300,2,1442,0,2,0,2,2,2.0,3.0,2022
1,6000,600,2,740,0,2,1,1,2,3.0,3.0,2022
2,15000,800,2,368,0,1,1,2,2,1.0,6.0,2022
2,20000,1115,2,1735,0,0,1,2,2,2.0,4.0,2022
2,17000,1060,1,878,0,2,0,2,2,1.0,5.0,2022
3,35000,1278,2,1236,0,1,1,2,2,3.0,7.0,2022
3,22000,1500,2,934,0,1,1,3,2,2.0,4.0,2022
2,18000,1000,1,866,0,1,0,2,0,2.0,3.0,2022
4,120000,4105,1,711,0,1,1,4,0,11.0,25.0,2022
2,10000,800,2,40,0,1,1,2,2,0.0,5.0,2022
2,8000,500,2,2092,0,1,1,1,2,1.0,3.0,2022
2,9500,700,2,399,0,1,1,1,2,0.0,4.0,2022
2,9000,1055,1,1798,0,1,0,2,0,0.0,1.0,2022
3,31000,1325,1,830,0,1,1,2,2,1.0,10.0,2022
2,14000,950,2,559,0,2,1,2,2,2.0,4.0,2022
1,7000,450,1,229,0,1,1,1,2,0.0,4.0,2022
3,24000,1200,2,217,0,1,1,2,2,1.0,3.0,2022
1,8000,400,1,560,0,1,1,1,2,2.0,3.0,2022
1,22000,400,2,789,0,1,1,1,2,0.0,3.0,2022
2,12000,600,2,2086,0,1,1,2,2,0.0,2.0,2022
